K,Alpha,Eta,Run_Index,LL_per_word,Weighted_NPMI,Weighted_Cv,Unweighted_NPMI,Unweighted_Cv,Perplexity,Weighted_Renyi_Entropy,JSD_Diversity,Iterations,Converged,Time_sec
40,5.0,1.0,5,-7.028038120151429,0.007723148397167546,0.47021283584151846,-0.2862225067070604,0.4924804863229274,1127.8157992108834,5.5419676312913015,0.7848343923541119,1670,Yes,9.510436773300171
40,5.0,2.0,1,-6.911658287665147,0.009389096975083994,0.5128708707377011,-0.33302323659164956,0.503316033735614,1003.910635340475,5.795285081962697,0.688371387553966,1110,Yes,6.798629999160767
40,5.0,2.0,2,-6.928971868584796,0.006543576572010901,0.5114092699163111,-0.36860929391021785,0.5438259244807059,1021.4432616709511,5.775779719899823,0.6041854714637497,1700,Yes,9.222594738006592
40,5.0,2.0,3,-6.891152393009533,0.012333039214110152,0.514391446973556,-0.3858548278679756,0.5172317606495351,983.5341823139454,5.7011706182764605,0.5045809829082238,1110,Yes,6.488513946533203
40,5.0,2.0,4,-6.900975914356763,0.0097747384036596,0.5192809524290444,-0.3755132079090835,0.5303162740912502,993.243563425191,5.802244542965369,0.607947210050823,2030,Yes,10.650604486465454
40,5.0,2.0,5,-6.911915023468976,-0.005993381024221518,0.5049002945692074,-0.3516975274942915,0.48127988623380646,1004.168408232761,5.818279526306728,0.7258651131380884,1240,Yes,6.95948600769043
40,10.0,0.01,1,-6.980014644732802,0.04842366985069264,0.5223681791314374,0.06087778602660021,0.5532296865496902,1074.934109003309,3.59816641536542,0.9558984278741787,1360,Yes,8.767592430114746
40,10.0,0.01,2,-6.991759139661812,0.047766157146930416,0.49577609669781186,0.06338255004343439,0.5259655885578303,1087.6330928036957,3.5300006147439507,0.9562851786284798,1120,Yes,7.610929727554321
40,10.0,0.01,3,-6.9680632947964725,0.04711793502533559,0.5143082224920397,0.05282088193372397,0.5428110136412536,1062.1636593693102,3.574018418531603,0.9552920414208175,1620,Yes,10.119971752166748
40,10.0,0.01,4,-6.965558820479847,0.038482875157581864,0.502982298537692,0.06023181612591786,0.545906309913837,1059.506826138387,3.537282847007306,0.9616113800785807,1110,Yes,7.561832904815674
40,10.0,0.01,5,-6.998633229295573,0.045163991599802986,0.5033622125601911,0.056917794358134224,0.5429351839097272,1095.1353361769707,3.5723713153842738,0.9550675171763776,1250,Yes,8.279386281967163
40,10.0,0.1,1,-7.085728856528456,0.05178487128851711,0.5351204351833279,0.05973319276671594,0.5381621945809604,1194.7937514351709,4.2509062659943515,0.9334315582317831,1700,Yes,10.252455472946167
40,10.0,0.1,2,-7.106401509593729,0.056962462495598117,0.5294688379292788,0.06389763362069767,0.5313872811018637,1219.750379217629,4.2697540356232615,0.9346850324385617,2180,Yes,12.787638664245605
40,10.0,0.1,3,-7.1251274581581026,0.04870371371963375,0.5275742929106517,0.05345504729421067,0.5387427971351924,1242.8065627957383,4.2598587922479725,0.9439018184140916,1200,Yes,7.764376401901245
40,10.0,0.1,4,-7.09439310133518,0.05439176693686826,0.5352484018750343,0.057844716028615316,0.5333100505226648,1205.190712859835,4.252331759061221,0.9407648446891267,1870,Yes,11.121683597564697
40,10.0,0.1,5,-7.08914645508493,0.054403735655191,0.5399488547556004,0.06528963986694923,0.5597648698895239,1198.884062374513,4.290771299112547,0.9359684549884318,1460,Yes,9.04171085357666
