Gamma,Alpha,Eta,Run_Index,Live_Topics,LL_per_word,Weighted_NPMI,Weighted_Cv,Unweighted_NPMI,Unweighted_Cv,Perplexity,Weighted_Renyi_Entropy,JSD_Diversity,Iterations,Converged,Time_sec
0.1,0.01,5.0,3,2,-6.6300522299702145,0.019323642434383684,0.4827063170855566,-0.17053316453529277,0.5065021405872225,757.5217349462323,5.946727540468874,0.7855615736631368,1060,Yes,9.279948711395264
0.1,0.01,5.0,4,2,-6.630137203124688,0.012921882750293517,0.4749468593406089,-0.17489815963375097,0.501287557084675,757.5861066925295,5.947088719129513,0.7855905716531758,1060,Yes,8.919074535369873
0.1,0.01,5.0,5,2,-6.630038345687425,0.013010932495730486,0.47496948110549964,-0.17489815963375097,0.501287557084675,757.5112173732599,5.945312206850829,0.7860388731571937,1060,Yes,8.126726150512695
0.1,0.05,0.01,1,3,-6.673513354322101,0.015343889522903427,0.48669594719068854,-0.22609671947339843,0.46844362599584616,791.1703891136713,5.699699471984892,0.8163656789294708,1060,Yes,9.014923095703125
0.1,0.05,0.01,2,4,-6.676768351984552,0.0175390298265917,0.4673056139874518,-0.17750652900300543,0.43138611865232485,793.7498426610256,5.6933454353110315,0.8592827810789629,1060,Yes,8.564957618713379
0.1,0.05,0.01,3,4,-6.674270487309412,0.018028083497486403,0.46851716045096004,-0.14200527809571828,0.49225988198949766,791.7696371404506,5.693007157589757,0.8640539359284868,1060,Yes,9.45215129852295
0.1,0.05,0.01,4,3,-6.676140317931258,0.015733724918539534,0.48568324234542565,-0.2550463874991918,0.4570262540546187,793.2514972353671,5.694881297701666,0.831344586442245,1060,Yes,9.327426671981812
0.1,0.05,0.01,5,5,-6.648759274753071,0.011097941793414102,0.4959484925632413,-0.05979213925178287,0.4853493792027548,771.8261070778667,5.744369538861641,0.9496486241741489,1060,Yes,9.276058673858643
0.1,0.05,0.05,1,6,-6.62188545920342,0.01572969883142241,0.48557496031344854,-0.12246620584056875,0.45107830924724573,751.3604218465302,5.6895564009188755,0.9287661283012205,1060,Yes,9.508849382400513
0.1,0.05,0.05,2,6,-6.624866135727146,0.020433547393090116,0.48479676778320197,-0.07871750828481329,0.3880984886785982,753.6033252409546,5.687137241746237,0.9368313374894237,1190,Yes,11.093788385391235
0.1,0.05,0.05,3,4,-6.621180137710264,0.018238434259196624,0.46821764343688227,-0.13732566466936463,0.47513803815424555,750.8306580407569,5.698298382556067,0.8523225975435292,1060,Yes,9.260917663574219
0.1,0.05,0.05,4,3,-6.621666228199106,0.02159773065520005,0.4861140705295024,-0.19223549177127877,0.5089616442362341,751.1957184013577,5.69822671780853,0.7917300095213401,1060,Yes,9.522083759307861
0.1,0.05,0.05,5,4,-6.630916324108879,0.009311691464583794,0.4638556200011581,-0.10259355901257557,0.4582398928641872,758.1765879238744,5.714270253592476,0.850301452750033,1060,Yes,9.591086387634277
0.1,0.05,0.1,1,4,-6.604959532160835,0.014690226970120944,0.4849467994292322,-0.17988814738898012,0.4256911703346056,738.7499729916901,5.699135610499054,0.8789385809088428,1060,Yes,9.185671329498291
