parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
1693,2,1867,3,0.45563722457325373,4,4
2,2,1949,3,0.6212360540852495,559,8
1,1,1964,2,0.5913548286126968,770,5
756,1,1992,2,0.48900220803540656,22,5
474,2,2067,3,0.48418359543750283,11,2
2,2,2121,3,0.6149601550071403,559,5
5,1,2273,2,0.5976045310513443,30,11
2,2,2278,3,0.6441708077010859,559,10
2,2,2351,3,0.6258811669125028,559,9
1,1,2431,2,0.6376027569986737,770,12
0,0,2459,1,0.615682903523202,970,11
2,2,2660,3,0.6335738595414503,559,14
2,2,2669,3,0.6084645275092464,559,6
5,1,2722,2,0.581860100430268,30,7
5,1,2838,2,0.5917362390578849,30,5
2722,2,2875,3,0.5172426061340378,7,4
2,2,3008,3,0.6244566540397357,559,8
1332,1,3045,2,0.4730367675681511,16,5
96,2,3050,3,0.5134429084297569,10,5
0,0,3144,1,0.6021301860925913,970,7
2,2,3159,3,0.6159661520644893,559,5
2431,2,3204,3,0.5367014920651165,12,7
2,2,3225,3,0.6387420576027347,559,12
1,1,3291,2,0.6047360962063986,770,10
1,1,3341,2,0.5959574885194167,770,10
3341,2,3350,3,0.4795067400884576,10,5
3144,1,3372,2,0.34059550879792266,7,5
1964,2,3378,3,0.40857198825830077,5,2
1564,2,3399,3,0.49217856268447374,8,8
0,0,3474,1,0.6099441158434871,970,9
3372,2,3546,3,0.3764006334804192,5,5
3291,2,3594,3,0.3947134043035249,10,3
757,2,3641,3,0.43741269730002597,12,2
1,1,3723,2,0.6004183908744238,770,7
1,1,3783,2,0.5785092617843532,770,7
3783,2,3784,3,0.3360338570825169,7,2
196,1,3808,2,0.4367685383918249,28,8
970,2,3840,3,0.5415470142271506,22,3
243,2,3886,3,0.513178627546669,9,3
1,1,3892,2,0.6159870593541392,770,9
3892,2,3893,3,0.5022646823509579,9,6
5,1,3903,2,0.5459548745119439,30,7
1992,2,3918,3,0.46304875462803846,5,5
73,2,3933,3,0.4869692579564295,14,7
93,1,3942,2,0.3594447025046037,18,3
0,0,3944,1,0.6216592807092692,970,4
3944,1,3954,2,0.34083429364703527,4,4
3954,2,3955,3,0.33468264878670867,4,4
3723,2,3970,3,0.4611558736622144,7,5
96,2,3994,3,0.5219612823563122,10,5
196,1,4004,2,0.44763727791885777,28,7
3474,1,4021,2,0.43163820102843836,9,7
73,2,4073,3,0.5097603551888261,14,5
4021,2,4077,3,0.47802788981019917,7,7
987,2,4078,3,0.5160818102653095,24,10
474,2,4082,3,0.4602877839979472,11,4
1010,2,4093,3,0.4883795456959621,13,6
2459,1,4112,2,0.3860830330496171,11,1
4112,2,4113,3,0.23887244413632416,1,1
2,2,4125,3,0.609759763009328,559,8
2431,2,4131,3,0.4922441684361307,12,4
970,2,4147,3,0.5172543570164919,22,3
3783,2,4159,3,0.42342711275742895,7,5
1332,1,4163,2,0.4906362817659399,16,5
3892,2,4166,3,0.47345039169111436,9,3
621,1,4175,2,0.306346349741492,3,3
196,1,4192,2,0.35483739461173686,28,1
0,0,4220,1,0.6186337831005339,970,10
93,1,4234,2,0.3802761374291627,18,8
2838,2,4244,3,0.41360716156277527,5,5
3903,2,4245,3,0.47194920482945535,7,5
3808,2,4249,3,0.46532663901484006,8,6
4234,2,4262,3,0.39763804035311506,8,6
987,2,4264,3,0.509140525453316,24,2
4163,2,4266,3,0.39930798555036306,5,1
149,2,4288,3,0.5313442287270456,28,5
1019,2,4299,3,0.5077802740360642,8,7
2273,2,4301,3,0.45705855964914344,11,7
2,2,4322,3,0.5955354779131546,559,3
757,2,4327,3,0.4037345573480846,12,1
4175,2,4332,3,0.34035533272785834,3,3
2,2,4333,3,0.6175621421780195,559,7
3291,2,4335,3,0.41557775217280113,10,4
4220,1,4338,2,0.3177022843550637,10,2
535,2,4340,3,0.4541020769364125,14,3
987,2,4351,3,0.4798674030165223,24,6
4220,1,4352,2,0.37065740397190156,10,8
4352,2,4353,3,0.39808007918498584,8,8
3045,2,4406,3,0.4253138715934756,5,5
0,0,4408,1,0.5859705326949662,970,9
4408,1,4409,2,0.3289960318537065,9,6
4409,2,4414,3,0.44698989926418203,6,5
2722,2,4427,3,0.33613197288214164,7,1
0,0,4428,1,0.6227044980018637,970,5
4428,1,4429,2,0.47439610644994457,5,2
4429,2,4430,3,0.4102204359844823,2,2
4004,2,4431,3,0.460258225049676,7,5
2459,1,4434,2,0.45001962503122217,11,6
1964,2,4445,3,0.37013801950278014,5,2
970,2,4447,3,0.529612638044345,22,2
4338,2,4453,3,0.3514001450662523,2,2
1332,1,4464,2,0.3500380972539076,16,2
3942,2,4474,3,0.2577423303525238,3,1
4434,2,4490,3,0.4312019398502188,6,6
196,1,4494,2,0.35867174960726883,28,1
4494,2,4495,3,0.32172181817767614,1,1
970,2,4496,3,0.5463536890951116,22,5
474,2,4497,3,0.40731446604387894,11,3
4409,2,4505,3,0.3847412856293907,6,1
4234,2,4506,3,0.418346828736326,8,2
73,2,4509,3,0.4710476071863804,14,2
3723,2,4513,3,0.4022453451127028,7,2
93,1,4515,2,0.4620160241240798,18,4
4515,2,4516,3,0.42761071290359726,4,2
0,0,4517,1,0.6010868554080911,970,2
4517,1,4518,2,0.2093062077008831,2,2
4518,2,4519,3,0.2521226775458594,2,2
2273,2,4523,3,0.4511679256579195,11,2
1079,2,4526,3,0.42049699872026286,11,1
4428,1,4527,2,0.5311390382382182,5,3
2,2,4535,3,0.6291494828149621,559,5
4004,2,4543,3,0.47432221032912025,7,2
3341,2,4544,3,0.4543927136611675,10,3
3341,2,4548,3,0.4238412614262682,10,2
4192,2,4550,3,0.21926990629071222,1,1
30,1,4551,2,0.33430114030254854,12,1
4551,2,4552,3,0.29624209158336823,1,1
3144,1,4556,2,0.2740305280731615,7,2
4556,2,4557,3,0.23825656901817813,2,2
1,1,4561,2,0.5861603697639312,770,4
4561,2,4562,3,0.3550863630516795,4,3
4464,2,4563,3,0.33255263955240305,2,2
2459,1,4564,2,0.3843754209911878,11,4
4564,2,4565,3,0.3865562330851316,4,4
2431,2,4568,3,0.47885985443044726,12,1
756,1,4572,2,0.3675340142848872,22,3
4163,2,4576,3,0.4553122447771458,5,4
3291,2,4578,3,0.41617631419909473,10,2
3808,2,4579,3,0.29802396443246265,8,2
243,2,4580,3,0.47461867711927613,9,5
1,1,4581,2,0.5835193152495336,770,4
4581,2,4582,3,0.4479651467031783,4,3
4408,1,4585,2,0.2146957232152683,9,3
4585,2,4586,3,0.376203209743466,3,2
2722,2,4587,3,0.42321454531098207,7,2
4561,2,4588,3,0.37207187260178304,4,1
3474,1,4589,2,0.424558870112545,9,2
4589,2,4590,3,0.32928358242747974,2,2
987,2,4591,3,0.5139620026509288,24,2
93,1,4592,2,0.34750297410608766,18,3
4592,2,4593,3,0.43004497553953336,3,3
535,2,4594,3,0.42243436567377524,14,1
4527,2,4595,3,0.46370889292512885,3,2
4572,2,4596,3,0.39548024511691404,3,3
3942,2,4597,3,0.3563609509736209,3,2
4515,2,4598,3,0.4453142771994532,4,2
2,2,4599,3,0.5793968630752137,559,4
196,1,4600,2,0.35483739461173686,28,3
4600,2,4601,3,0.3762613754004608,3,2
4527,2,4602,3,0.44042074490717925,3,1
149,2,4603,3,0.551986610574321,28,2
4600,2,4604,3,0.29008447580661706,3,1
474,2,4605,3,0.4504904151876877,11,1
2273,2,4606,3,0.48557475343831996,11,2
4581,2,4607,3,0.3763924558431736,4,1
1332,1,4608,2,0.3500380972539076,16,1
4608,2,4609,3,0.29060602695116783,1,1
756,1,4610,2,0.3488793707784196,22,2
4610,2,4611,3,0.3958206537172435,2,2
3903,2,4612,3,0.4289058743843663,7,2
474,2,4613,3,0.4825284676944397,11,1
1019,2,4614,3,0.5023923844596965,8,1
2,2,4615,3,0.5866064913713689,559,2
1332,1,4616,2,0.4106160604036233,16,3
4616,2,4617,3,0.3296574451726566,3,2
4616,2,4618,3,0.37601525195632174,3,1
3291,2,4619,3,0.39902511291347453,10,1
243,2,4620,3,0.46561275490704757,9,1
757,2,4621,3,0.4540880071188348,12,1
2,2,4622,3,0.5738874758078011,559,1
535,2,4623,3,0.399480063784656,14,1
1964,2,4624,3,0.3095215267895379,5,1
4585,2,4625,3,0.31960479039730977,3,1
