parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
9622,2,13961,3,0.4699048091467208,8,6
894,1,13966,2,0.5187792913798251,31,3
13966,2,13967,3,0.4169050589588724,3,1
13936,2,13968,3,0.29363167324295136,4,2
12693,2,13969,3,0.48011737407660027,7,3
2,2,13971,3,0.6227767933567583,478,4
2,2,13973,3,0.6204609401243518,478,2
5265,1,13974,2,0.057013064994177236,10,2
13974,2,13975,3,0.23712316134951514,2,1
13936,2,13976,3,0.46394270085752115,4,2
10890,2,13977,3,0.16378407415074092,6,1
48,2,13978,3,0.4206003836163963,13,1
13787,2,13979,3,0.36801568553037345,11,2
13954,2,13982,3,0.44170703316154875,3,3
11574,2,13983,3,0.489859952272177,8,5
13878,2,13986,3,0.3781402598047069,5,2
13878,2,13988,3,0.395869642448963,5,1
43,2,13989,3,0.45342348217800205,18,1
0,0,13990,1,0.6192975101195041,970,4
13990,1,13991,2,0.2387379125835703,4,3
13991,2,13992,3,0.3452711611851086,3,3
13872,2,13993,3,0.29669457419083767,6,2
4116,1,13994,2,0.30696868357961904,25,1
13994,2,13995,3,0.23453507990661504,1,1
12714,1,13996,2,0.32549258566513356,10,3
13996,2,13997,3,0.3317447700004375,3,2
1160,1,13998,2,0.48861087155738836,24,3
13998,2,13999,3,0.23961203209031612,3,1
13872,2,14000,3,0.3108938409299118,6,2
13432,2,14002,3,0.4748375274926025,9,4
13787,2,14003,3,0.40144456356733915,11,4
3600,2,14004,3,0.42579316995087413,8,1
123,2,14005,3,0.5327764073606316,23,1
3600,2,14006,3,0.5510867499346833,8,2
123,2,14007,3,0.5039202140233798,23,1
1089,2,14008,3,0.4615469696219064,11,1
7327,2,14009,3,0.5102322555542717,14,1
13878,2,14010,3,0.3592070883471704,5,1
13850,1,14011,2,0.12626253384586505,9,1
14011,2,14012,3,0.3098254260332453,1,1
13966,2,14013,3,0.39250732184753473,3,2
7862,2,14014,3,0.42196850632093286,5,1
13990,1,14015,2,0.22258818782468873,4,1
14015,2,14016,3,0.3414340040950723,1,1
2,2,14017,3,0.5966743014854371,478,1
12658,2,14018,3,0.4846797952310986,9,2
13996,2,14019,3,0.2688643063815876,3,1
894,1,14020,2,0.4695006147777005,31,1
14020,2,14021,3,0.35370854082427383,1,1
13998,2,14022,3,0.39653864000601086,3,1
13432,2,14023,3,0.40259563940008014,9,1
43,2,14024,3,0.49096406141016574,18,1
12210,2,14025,3,0.36432042117576746,6,1
13945,2,14026,3,0.4019177250414561,8,1
4369,2,14027,3,0.2649810670674302,15,1
11574,2,14028,3,0.4655987754067082,8,1
13998,2,14029,3,0.35563310845050733,3,1
13974,2,14030,3,0.3087050850152614,2,1
48,2,14031,3,0.45895436548365126,13,1
12519,2,14032,3,0.528521193253291,7,1
11261,2,14033,3,0.29142697938939377,5,1
