gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.1,single,2,1262.0,2.0,6996.0,3.0,2->3,0.4602057896872659,7.0,5.0
0.1,single,2,147.0,1.0,7047.0,2.0,1->2,0.3931299185500407,7.0,5.0
0.1,single,2,2146.0,2.0,7052.0,3.0,2->3,0.4270521469096441,9.0,1.0
0.1,single,2,46.0,2.0,7064.0,3.0,2->3,0.5128116946168481,23.0,3.0
0.1,single,2,2.0,2.0,7074.0,3.0,2->3,0.6292285670229367,356.0,5.0
0.1,single,2,6674.0,2.0,7083.0,3.0,2->3,0.4054250661634524,5.0,4.0
0.1,single,2,6211.0,2.0,7114.0,3.0,2->3,0.4585676558988992,17.0,5.0
0.1,single,2,1.0,1.0,7147.0,2.0,1->2,0.617677587120306,741.0,6.0
0.1,single,2,7147.0,2.0,7148.0,3.0,2->3,0.3719240092525429,6.0,3.0
0.1,single,2,1051.0,2.0,7165.0,3.0,2->3,0.3712275370479135,7.0,5.0
0.1,single,2,90.0,2.0,7166.0,3.0,2->3,0.2445665773340336,1.0,1.0
0.1,single,2,0.0,0.0,7185.0,1.0,0->1,0.6231141596625112,970.0,4.0
0.1,single,2,316.0,2.0,7197.0,3.0,2->3,0.4979221661273862,16.0,3.0
0.1,single,2,2084.0,2.0,7205.0,3.0,2->3,0.4593892892272601,22.0,3.0
0.1,single,2,77.0,2.0,7241.0,3.0,2->3,0.5401704411422767,21.0,3.0
0.1,single,2,2374.0,2.0,7255.0,3.0,2->3,0.4863472980348094,12.0,7.0
0.1,single,2,6920.0,2.0,7257.0,3.0,2->3,0.3480895505454862,2.0,2.0
0.1,single,2,411.0,2.0,7262.0,3.0,2->3,0.5116335996521922,14.0,3.0
0.1,single,2,1961.0,2.0,7264.0,3.0,2->3,0.5170801423081413,17.0,2.0
0.1,single,2,642.0,2.0,7271.0,3.0,2->3,0.4871034324465427,18.0,3.0
0.1,single,2,166.0,1.0,7279.0,2.0,1->2,0.375015624948981,5.0,4.0
0.1,single,2,6211.0,2.0,7294.0,3.0,2->3,0.4756039969081491,17.0,5.0
0.1,single,2,9.0,2.0,7302.0,3.0,2->3,0.5038228050668315,7.0,4.0
0.1,single,2,6.0,1.0,7303.0,2.0,1->2,0.4988301028002364,23.0,9.0
0.1,single,2,9.0,2.0,7311.0,3.0,2->3,0.4098985371138735,7.0,1.0
0.1,single,2,7303.0,2.0,7317.0,3.0,2->3,0.4410595124799675,9.0,6.0
0.1,single,2,1014.0,2.0,7319.0,3.0,2->3,0.4949883442564101,27.0,3.0
0.1,single,2,2.0,2.0,7330.0,3.0,2->3,0.6454822503943634,356.0,5.0
0.1,single,2,2166.0,1.0,7334.0,2.0,1->2,0.3984138265702243,15.0,3.0
0.1,single,2,7334.0,2.0,7335.0,3.0,2->3,0.2834273897131636,3.0,2.0
0.1,single,2,2.0,2.0,7336.0,3.0,2->3,0.640355233146486,356.0,5.0
0.1,single,2,2.0,2.0,7339.0,3.0,2->3,0.6439171081274299,356.0,3.0
0.1,single,2,77.0,2.0,7340.0,3.0,2->3,0.536249420508432,21.0,4.0
0.1,single,2,39.0,1.0,7359.0,2.0,1->2,0.2480697912974132,10.0,2.0
0.1,single,2,316.0,2.0,7367.0,3.0,2->3,0.4860108965682076,16.0,3.0
0.1,single,2,3190.0,2.0,7377.0,3.0,2->3,0.5575861176571395,26.0,6.0
0.1,single,2,0.0,0.0,7386.0,1.0,0->1,0.6019756420985461,970.0,3.0
0.1,single,2,2.0,2.0,7390.0,3.0,2->3,0.6293996101100804,356.0,2.0
0.1,single,2,1051.0,2.0,7396.0,3.0,2->3,0.3980761480085774,7.0,1.0
0.1,single,2,820.0,2.0,7398.0,3.0,2->3,0.498111850723144,17.0,2.0
0.1,single,2,7047.0,2.0,7399.0,3.0,2->3,0.4110249417484512,5.0,5.0
0.1,single,2,5414.0,1.0,7424.0,2.0,1->2,0.3248339345117175,11.0,3.0
0.1,single,2,7185.0,1.0,7429.0,2.0,1->2,0.2368144850752731,4.0,1.0
0.1,single,2,166.0,1.0,7435.0,2.0,1->2,0.0,5.0,1.0
0.1,single,2,7435.0,2.0,7436.0,3.0,2->3,0.2406219703685823,1.0,1.0
0.1,single,2,5272.0,2.0,7437.0,3.0,2->3,0.5029696639488132,9.0,5.0
0.1,single,2,269.0,1.0,7439.0,2.0,1->2,0.3689458656529784,28.0,4.0
0.1,single,2,7424.0,2.0,7448.0,3.0,2->3,0.2043653842317955,3.0,3.0
0.1,single,2,3942.0,1.0,7457.0,2.0,1->2,0.3885001502352015,10.0,1.0
0.1,single,2,1.0,1.0,7459.0,2.0,1->2,0.6084560620298588,741.0,3.0
0.1,single,2,7459.0,2.0,7460.0,3.0,2->3,0.3312237158319865,3.0,2.0
0.1,single,2,2084.0,2.0,7463.0,3.0,2->3,0.4347249739826871,22.0,4.0
0.1,single,2,6700.0,2.0,7466.0,3.0,2->3,0.3943974004212366,4.0,3.0
0.1,single,2,595.0,2.0,7470.0,3.0,2->3,0.4783661935732178,15.0,3.0
0.1,single,2,2.0,2.0,7474.0,3.0,2->3,0.6353033733095039,356.0,1.0
0.1,single,2,1.0,1.0,7477.0,2.0,1->2,0.6473283811355326,741.0,3.0
0.1,single,2,7359.0,2.0,7480.0,3.0,2->3,0.2969260192549709,2.0,2.0
0.1,single,2,11.0,1.0,7483.0,2.0,1->2,0.4919603811512235,21.0,5.0
0.1,single,2,7483.0,2.0,7484.0,3.0,2->3,0.3970374786568701,5.0,1.0
0.1,single,2,4231.0,2.0,7487.0,3.0,2->3,0.4086919422282442,5.0,2.0
0.1,single,2,7279.0,2.0,7488.0,3.0,2->3,0.4755701949572748,4.0,4.0
0.1,single,2,3190.0,2.0,7489.0,3.0,2->3,0.5156017943630458,26.0,2.0
0.1,single,2,3190.0,2.0,7490.0,3.0,2->3,0.437322734577777,26.0,1.0
0.1,single,2,7439.0,2.0,7494.0,3.0,2->3,0.3384089833078291,4.0,2.0
0.1,single,2,3943.0,2.0,7495.0,3.0,2->3,0.3903517533574474,6.0,1.0
0.1,single,2,7483.0,2.0,7499.0,3.0,2->3,0.4043535653926658,5.0,2.0
0.1,single,2,4231.0,2.0,7506.0,3.0,2->3,0.4097309285142885,5.0,3.0
0.1,single,2,7429.0,2.0,7507.0,3.0,2->3,0.0,1.0,1.0
0.1,single,2,1315.0,1.0,7508.0,2.0,1->2,0.39705127290928,9.0,4.0
0.1,single,2,7508.0,2.0,7509.0,3.0,2->3,0.3896370391193459,4.0,3.0
0.1,single,2,11.0,1.0,7510.0,2.0,1->2,0.414297984842541,21.0,2.0
0.1,single,2,7510.0,2.0,7511.0,3.0,2->3,0.2844474506375898,2.0,2.0
0.1,single,2,39.0,1.0,7512.0,2.0,1->2,0.2480697912974132,10.0,1.0
0.1,single,2,7512.0,2.0,7513.0,3.0,2->3,0.2380268063952267,1.0,1.0
0.1,single,2,7477.0,2.0,7515.0,3.0,2->3,0.3869327878293783,3.0,3.0
0.1,single,2,3965.0,2.0,7518.0,3.0,2->3,0.3719115639081393,15.0,2.0
0.1,single,2,7386.0,1.0,7521.0,2.0,1->2,0.0,3.0,3.0
0.1,single,2,7521.0,2.0,7522.0,3.0,2->3,0.381582498922153,3.0,2.0
0.1,single,2,6918.0,2.0,7524.0,3.0,2->3,0.3852543755467479,6.0,3.0
0.1,single,2,6542.0,2.0,7527.0,3.0,2->3,0.3363219561338502,5.0,1.0
0.1,single,2,7483.0,2.0,7536.0,3.0,2->3,0.3928659068972956,5.0,2.0
0.1,single,2,77.0,2.0,7537.0,3.0,2->3,0.5844913448112923,21.0,5.0
0.1,single,2,1051.0,2.0,7539.0,3.0,2->3,0.3095554523374189,7.0,1.0
0.1,single,2,7457.0,2.0,7541.0,3.0,2->3,0.3387719505318164,1.0,1.0
0.1,single,2,1014.0,2.0,7542.0,3.0,2->3,0.5299816930766258,27.0,3.0
0.1,single,2,820.0,2.0,7547.0,3.0,2->3,0.4785985604519474,17.0,1.0
0.1,single,2,4526.0,2.0,7548.0,3.0,2->3,0.3779015562714833,12.0,1.0
0.1,single,2,7439.0,2.0,7549.0,3.0,2->3,0.3436740702303943,4.0,2.0
0.1,single,2,316.0,2.0,7550.0,3.0,2->3,0.5477854534838908,16.0,4.0
0.1,single,2,5601.0,2.0,7551.0,3.0,2->3,0.4153143259888622,8.0,2.0
0.1,single,2,6793.0,1.0,7552.0,2.0,1->2,0.5263190070772432,13.0,6.0
0.1,single,2,7552.0,2.0,7553.0,3.0,2->3,0.4658345662382063,6.0,5.0
0.1,single,2,269.0,1.0,7554.0,2.0,1->2,0.337206707699317,28.0,2.0
0.1,single,2,7554.0,2.0,7555.0,3.0,2->3,0.3617241293061016,2.0,2.0
0.1,single,2,7185.0,1.0,7556.0,2.0,1->2,0.2737025781680805,4.0,3.0
0.1,single,2,7556.0,2.0,7557.0,3.0,2->3,0.2793361489758962,3.0,1.0
0.1,single,2,7459.0,2.0,7558.0,3.0,2->3,0.2243468337509927,3.0,1.0
0.1,single,2,642.0,2.0,7559.0,3.0,2->3,0.4484957913958223,18.0,3.0
0.1,single,2,77.0,2.0,7560.0,3.0,2->3,0.5578828683093874,21.0,4.0
0.1,single,2,5051.0,1.0,7561.0,2.0,1->2,0.2664212893777101,4.0,1.0
0.1,single,2,7561.0,2.0,7562.0,3.0,2->3,0.1746549237445324,1.0,1.0
0.1,single,2,6211.0,2.0,7563.0,3.0,2->3,0.3704640903059766,17.0,1.0
0.1,single,2,6.0,1.0,7564.0,2.0,1->2,0.4715926255320324,23.0,2.0
0.1,single,2,7564.0,2.0,7565.0,3.0,2->3,0.4230232093497666,2.0,2.0
0.1,single,2,411.0,2.0,7566.0,3.0,2->3,0.4782842895399289,14.0,1.0
0.1,single,2,1250.0,2.0,7567.0,3.0,2->3,0.4308299522933495,12.0,3.0
0.1,single,2,6793.0,1.0,7568.0,2.0,1->2,0.4283472832612321,13.0,1.0
0.1,single,2,7568.0,2.0,7569.0,3.0,2->3,0.2518081327857932,1.0,1.0
0.1,single,2,642.0,2.0,7570.0,3.0,2->3,0.4161527673540561,18.0,1.0
0.1,single,2,7147.0,2.0,7571.0,3.0,2->3,0.2931621890218411,6.0,1.0
0.1,single,2,3942.0,1.0,7572.0,2.0,1->2,0.3885001502352015,10.0,2.0
0.1,single,2,7572.0,2.0,7573.0,3.0,2->3,0.2788081166524682,2.0,1.0
0.1,single,2,9.0,2.0,7574.0,3.0,2->3,0.5102147492595096,7.0,2.0
0.1,single,2,1961.0,2.0,7575.0,3.0,2->3,0.546496687094198,17.0,4.0
0.1,single,2,0.0,0.0,7576.0,1.0,0->1,0.6298800875701964,970.0,3.0
0.1,single,2,7576.0,1.0,7577.0,2.0,1->2,0.3712745152395313,3.0,3.0
0.1,single,2,7577.0,2.0,7578.0,3.0,2->3,0.3988125675301945,3.0,3.0
0.1,single,2,6211.0,2.0,7579.0,3.0,2->3,0.4366211989803173,17.0,2.0
0.1,single,2,7303.0,2.0,7580.0,3.0,2->3,0.3364027590845385,9.0,2.0
0.1,single,2,4.0,2.0,7581.0,3.0,2->3,0.4541247949389927,23.0,1.0
0.1,single,2,7334.0,2.0,7582.0,3.0,2->3,0.3334333466515783,3.0,1.0
0.1,single,2,0.0,0.0,7583.0,1.0,0->1,0.6019756420985461,970.0,1.0
0.1,single,2,7583.0,1.0,7584.0,2.0,1->2,0.0568782534232057,1.0,1.0
0.1,single,2,7584.0,2.0,7585.0,3.0,2->3,0.3594210099527395,1.0,1.0
0.1,single,2,4.0,2.0,7586.0,3.0,2->3,0.4334504231813288,23.0,1.0
0.1,single,2,5272.0,2.0,7587.0,3.0,2->3,0.3526841093718549,9.0,1.0
0.1,single,2,7521.0,2.0,7588.0,3.0,2->3,0.3629743041532243,3.0,1.0
0.1,single,2,147.0,1.0,7589.0,2.0,1->2,0.4677238965293722,7.0,2.0
0.1,single,2,7589.0,2.0,7590.0,3.0,2->3,0.4280049777216761,2.0,2.0
0.1,single,2,2.0,2.0,7591.0,3.0,2->3,0.6282304526787758,356.0,1.0
0.1,single,2,7556.0,2.0,7592.0,3.0,2->3,0.410611379039041,3.0,2.0
0.1,single,2,7147.0,2.0,7593.0,3.0,2->3,0.3144697610833907,6.0,1.0
0.1,single,2,1262.0,2.0,7594.0,3.0,2->3,0.3735729670418943,7.0,2.0
0.1,single,2,6604.0,2.0,7595.0,3.0,2->3,0.419002142614375,11.0,1.0
0.1,single,2,7508.0,2.0,7596.0,3.0,2->3,0.2649599114490064,4.0,1.0
0.1,single,2,11.0,1.0,7597.0,2.0,1->2,0.4619929167447182,21.0,2.0
0.1,single,2,7597.0,2.0,7598.0,3.0,2->3,0.362348747214741,2.0,2.0
0.1,single,2,7147.0,2.0,7599.0,3.0,2->3,0.3958075735170539,6.0,1.0
0.1,single,2,269.0,1.0,7600.0,2.0,1->2,0.3289011321479059,28.0,1.0
0.1,single,2,7600.0,2.0,7601.0,3.0,2->3,0.3216561204933867,1.0,1.0
0.1,single,2,2374.0,2.0,7602.0,3.0,2->3,0.4451055754137929,12.0,1.0
0.1,single,2,6016.0,2.0,7603.0,3.0,2->3,0.4005707409465928,8.0,3.0
0.1,single,2,177.0,2.0,7604.0,3.0,2->3,0.4656755308290568,9.0,1.0
0.1,single,2,7552.0,2.0,7605.0,3.0,2->3,0.4602897224355502,6.0,1.0
0.1,single,2,4.0,2.0,7606.0,3.0,2->3,0.4051841333587504,23.0,1.0
0.1,single,2,7572.0,2.0,7607.0,3.0,2->3,0.3379735177587105,2.0,1.0
0.1,single,2,4.0,2.0,7608.0,3.0,2->3,0.4539389885673637,23.0,1.0
0.1,single,2,3869.0,1.0,7609.0,2.0,1->2,0.390001136705693,12.0,1.0
0.1,single,2,7609.0,2.0,7610.0,3.0,2->3,0.2405296016460956,1.0,1.0
0.1,single,2,6674.0,2.0,7611.0,3.0,2->3,0.2975864397069557,5.0,1.0
0.1,single,2,3942.0,1.0,7612.0,2.0,1->2,0.3891239186717377,10.0,1.0
0.1,single,2,7612.0,2.0,7613.0,3.0,2->3,0.0568782534232057,1.0,1.0
0.1,single,2,7303.0,2.0,7614.0,3.0,2->3,0.4464545065851992,9.0,1.0
0.1,single,3,0.0,0.0,4.0,1.0,0->1,0.4214657474360831,970.0,803.0
0.1,single,3,4.0,1.0,5.0,2.0,1->2,0.6104385014721924,803.0,11.0
0.1,single,3,4.0,1.0,7.0,2.0,1->2,0.6531425624258607,803.0,479.0
0.1,single,3,7.0,2.0,8.0,3.0,2->3,0.6447946920711909,479.0,117.0
0.1,single,3,0.0,0.0,10.0,1.0,0->1,0.5993405853978573,970.0,12.0
0.1,single,3,10.0,1.0,11.0,2.0,1->2,0.3332954057706039,12.0,4.0
0.1,single,3,5.0,2.0,13.0,3.0,2->3,0.5481691180708674,11.0,10.0
0.1,single,3,7.0,2.0,14.0,3.0,2->3,0.6531757915256945,479.0,9.0
0.1,single,3,4.0,1.0,19.0,2.0,1->2,0.6272766106694931,803.0,10.0
0.1,single,3,0.0,0.0,22.0,1.0,0->1,0.6261099922395533,970.0,30.0
0.1,single,3,0.0,0.0,33.0,1.0,0->1,0.598450823439577,970.0,25.0
0.1,single,3,0.0,0.0,41.0,1.0,0->1,0.6011383181357115,970.0,6.0
0.1,single,3,41.0,1.0,42.0,2.0,1->2,0.4429736982938203,6.0,6.0
0.1,single,3,7.0,2.0,50.0,3.0,2->3,0.6765290331911098,479.0,15.0
0.1,single,3,7.0,2.0,69.0,3.0,2->3,0.6423729039649874,479.0,6.0
0.1,single,3,7.0,2.0,80.0,3.0,2->3,0.6637606403143722,479.0,21.0
0.1,single,3,7.0,2.0,93.0,3.0,2->3,0.6629331391947738,479.0,18.0
0.1,single,3,7.0,2.0,117.0,3.0,2->3,0.693181595192075,479.0,25.0
0.1,single,3,7.0,2.0,129.0,3.0,2->3,0.6617118598583991,479.0,14.0
0.1,single,3,0.0,0.0,138.0,1.0,0->1,0.590653245598032,970.0,16.0
0.1,single,3,7.0,2.0,163.0,3.0,2->3,0.6458406956584647,479.0,13.0
0.1,single,3,4.0,1.0,164.0,2.0,1->2,0.6407859768779192,803.0,9.0
0.1,single,3,7.0,2.0,175.0,3.0,2->3,0.6380219603245898,479.0,5.0
0.1,single,3,7.0,2.0,251.0,3.0,2->3,0.6384885103049031,479.0,20.0
0.1,single,3,33.0,1.0,284.0,2.0,1->2,0.5591255332710474,25.0,3.0
0.1,single,3,284.0,2.0,285.0,3.0,2->3,0.4052875107620475,3.0,2.0
0.1,single,3,7.0,2.0,295.0,3.0,2->3,0.6568818265740767,479.0,16.0
0.1,single,3,4.0,1.0,428.0,2.0,1->2,0.666506705404845,803.0,22.0
0.1,single,3,4.0,1.0,475.0,2.0,1->2,0.6364792768358557,803.0,18.0
0.1,single,3,7.0,2.0,715.0,3.0,2->3,0.6470835673329998,479.0,15.0
0.1,single,3,7.0,2.0,729.0,3.0,2->3,0.6530414561918694,479.0,6.0
0.1,single,3,4.0,1.0,776.0,2.0,1->2,0.6363464285479421,803.0,26.0
0.1,single,3,33.0,1.0,797.0,2.0,1->2,0.6082799016509726,25.0,9.0
0.1,single,3,797.0,2.0,798.0,3.0,2->3,0.508067447730724,9.0,8.0
0.1,single,3,4.0,1.0,834.0,2.0,1->2,0.6519445765402361,803.0,14.0
0.1,single,3,4.0,1.0,1007.0,2.0,1->2,0.6374270437263418,803.0,8.0
0.1,single,3,4.0,1.0,1136.0,2.0,1->2,0.6401285295877672,803.0,17.0
0.1,single,3,834.0,2.0,1140.0,3.0,2->3,0.5429564070983475,14.0,10.0
0.1,single,3,22.0,1.0,1219.0,2.0,1->2,0.618162613612058,30.0,13.0
0.1,single,3,7.0,2.0,1226.0,3.0,2->3,0.6684373066637184,479.0,15.0
0.1,single,3,7.0,2.0,1292.0,3.0,2->3,0.6532268549651331,479.0,12.0
0.1,single,3,1219.0,2.0,1305.0,3.0,2->3,0.590844299182747,13.0,11.0
0.1,single,3,4.0,1.0,1368.0,2.0,1->2,0.6396919260677931,803.0,9.0
0.1,single,3,1136.0,2.0,1388.0,3.0,2->3,0.535870072675293,17.0,6.0
0.1,single,3,7.0,2.0,1441.0,3.0,2->3,0.6323485833218,479.0,18.0
0.1,single,3,7.0,2.0,1449.0,3.0,2->3,0.6378754044253634,479.0,10.0
0.1,single,3,138.0,1.0,1497.0,2.0,1->2,0.4558701536447886,16.0,6.0
0.1,single,3,0.0,0.0,1538.0,1.0,0->1,0.6375054453899253,970.0,14.0
0.1,single,3,7.0,2.0,1633.0,3.0,2->3,0.6463939699405384,479.0,6.0
0.1,single,3,1538.0,1.0,1718.0,2.0,1->2,0.4670354772349276,14.0,10.0
0.1,single,3,7.0,2.0,1803.0,3.0,2->3,0.6295792622432196,479.0,10.0
0.1,single,3,4.0,1.0,2029.0,2.0,1->2,0.6292062838045069,803.0,6.0
0.1,single,3,4.0,1.0,2139.0,2.0,1->2,0.6392079823149456,803.0,17.0
0.1,single,3,7.0,2.0,2207.0,3.0,2->3,0.6065290180758044,479.0,11.0
0.1,single,3,4.0,1.0,2272.0,2.0,1->2,0.6345297421827655,803.0,13.0
0.1,single,3,33.0,1.0,2300.0,2.0,1->2,0.6188477421842093,25.0,6.0
0.1,single,3,0.0,0.0,2302.0,1.0,0->1,0.6126116698701711,970.0,6.0
0.1,single,3,776.0,2.0,2359.0,3.0,2->3,0.5654340961713024,26.0,11.0
0.1,single,3,776.0,2.0,2417.0,3.0,2->3,0.5400795372397792,26.0,11.0
0.1,single,3,7.0,2.0,2429.0,3.0,2->3,0.6222188023154637,479.0,8.0
0.1,single,3,7.0,2.0,2529.0,3.0,2->3,0.6303501154690256,479.0,5.0
0.1,single,3,4.0,1.0,2566.0,2.0,1->2,0.6400656581162103,803.0,13.0
0.1,single,3,4.0,1.0,2661.0,2.0,1->2,0.6512834990305927,803.0,5.0
0.1,single,3,4.0,1.0,2675.0,2.0,1->2,0.6216284596843231,803.0,9.0
0.1,single,3,0.0,0.0,2730.0,1.0,0->1,0.6164883812836561,970.0,18.0
0.1,single,3,428.0,2.0,2777.0,3.0,2->3,0.5673916146234991,22.0,7.0
0.1,single,3,164.0,2.0,2918.0,3.0,2->3,0.445434982317691,9.0,4.0
0.1,single,3,475.0,2.0,2953.0,3.0,2->3,0.5310530591167851,18.0,8.0
0.1,single,3,4.0,1.0,3106.0,2.0,1->2,0.6406823028657171,803.0,10.0
0.1,single,3,7.0,2.0,3274.0,3.0,2->3,0.6386368830130009,479.0,11.0
0.1,single,3,2566.0,2.0,3316.0,3.0,2->3,0.4903394913506504,13.0,6.0
0.1,single,3,4.0,1.0,3357.0,2.0,1->2,0.649394455887868,803.0,12.0
0.1,single,3,7.0,2.0,3404.0,3.0,2->3,0.6247482377041002,479.0,8.0
0.1,single,3,2302.0,1.0,3471.0,2.0,1->2,0.3730602614961668,6.0,5.0
0.1,single,3,4.0,1.0,3492.0,2.0,1->2,0.6170824370294445,803.0,6.0
0.1,single,3,7.0,2.0,3556.0,3.0,2->3,0.615745451019174,479.0,6.0
0.1,single,3,1007.0,2.0,3579.0,3.0,2->3,0.5396231138087609,8.0,8.0
0.1,single,3,7.0,2.0,3715.0,3.0,2->3,0.6446572778131754,479.0,7.0
0.1,single,3,3471.0,2.0,3742.0,3.0,2->3,0.4578517217720978,5.0,4.0
0.1,single,3,7.0,2.0,4100.0,3.0,2->3,0.6228945248462406,479.0,12.0
0.1,single,3,19.0,2.0,4221.0,3.0,2->3,0.4872353031603261,10.0,4.0
0.1,single,3,10.0,1.0,4316.0,2.0,1->2,0.3253052056055594,12.0,3.0
0.1,single,3,4316.0,2.0,4317.0,3.0,2->3,0.4741922662249666,3.0,3.0
0.1,single,3,2730.0,1.0,4328.0,2.0,1->2,0.379136909292591,18.0,8.0
0.1,single,3,4.0,1.0,4441.0,2.0,1->2,0.6409628817545031,803.0,11.0
0.1,single,3,4.0,1.0,4594.0,2.0,1->2,0.6290840363978596,803.0,12.0
0.1,single,3,4594.0,2.0,4802.0,3.0,2->3,0.4700296630485168,12.0,3.0
0.1,single,3,4328.0,2.0,4803.0,3.0,2->3,0.5036776333639492,8.0,8.0
0.1,single,3,3492.0,2.0,4888.0,3.0,2->3,0.4092286811390444,6.0,4.0
0.1,single,3,2029.0,2.0,5011.0,3.0,2->3,0.446718466914565,6.0,6.0
0.1,single,3,4441.0,2.0,5014.0,3.0,2->3,0.52076508045443,11.0,8.0
0.1,single,3,2139.0,2.0,5035.0,3.0,2->3,0.4951353524623451,17.0,7.0
0.1,single,3,2566.0,2.0,5362.0,3.0,2->3,0.4951550747689736,13.0,4.0
0.1,single,3,0.0,0.0,5426.0,1.0,0->1,0.6259513109012187,970.0,13.0
0.1,single,3,4.0,1.0,5478.0,2.0,1->2,0.6050965598858653,803.0,6.0
0.1,single,3,4.0,1.0,5537.0,2.0,1->2,0.6373143870399518,803.0,13.0
0.1,single,3,22.0,1.0,5547.0,2.0,1->2,0.5518082027384638,30.0,9.0
0.1,single,3,5547.0,2.0,5548.0,3.0,2->3,0.387105139457053,9.0,7.0
0.1,single,3,4594.0,2.0,5617.0,3.0,2->3,0.5092852781777936,12.0,5.0
0.1,single,3,7.0,2.0,5623.0,3.0,2->3,0.6083752679242267,479.0,6.0
0.1,single,3,164.0,2.0,5674.0,3.0,2->3,0.491116431997058,9.0,5.0
0.1,single,3,4.0,1.0,5786.0,2.0,1->2,0.6220631061476487,803.0,8.0
0.1,single,3,4.0,1.0,5805.0,2.0,1->2,0.6035471563244854,803.0,3.0
0.1,single,3,2675.0,2.0,5809.0,3.0,2->3,0.5498908610506669,9.0,7.0
0.1,single,3,1136.0,2.0,5830.0,3.0,2->3,0.474897193655386,17.0,5.0
0.1,single,3,0.0,0.0,5878.0,1.0,0->1,0.5978184376913708,970.0,4.0
0.1,single,3,475.0,2.0,5892.0,3.0,2->3,0.5129019085050383,18.0,3.0
0.1,single,3,4.0,1.0,6041.0,2.0,1->2,0.6088899794067726,803.0,10.0
0.1,single,3,6041.0,2.0,6042.0,3.0,2->3,0.4681248059134083,10.0,4.0
0.1,single,3,7.0,2.0,6069.0,3.0,2->3,0.6171521880645559,479.0,6.0
0.1,single,3,7.0,2.0,6154.0,3.0,2->3,0.6046567016822781,479.0,5.0
0.1,single,3,475.0,2.0,6165.0,3.0,2->3,0.5268371302155817,18.0,6.0
0.1,single,3,2730.0,1.0,6192.0,2.0,1->2,0.4673175143437797,18.0,6.0
0.1,single,3,5478.0,2.0,6248.0,3.0,2->3,0.4695359090951887,6.0,6.0
0.1,single,3,0.0,0.0,6279.0,1.0,0->1,0.5898150640211108,970.0,1.0
0.1,single,3,834.0,2.0,6429.0,3.0,2->3,0.4677850952919417,14.0,3.0
0.1,single,3,4.0,1.0,6482.0,2.0,1->2,0.6090272129963613,803.0,5.0
0.1,single,3,1497.0,2.0,6504.0,3.0,2->3,0.4481184629014473,6.0,3.0
0.1,single,3,7.0,2.0,6563.0,3.0,2->3,0.6202468946847657,479.0,7.0
0.1,single,3,10.0,1.0,6580.0,2.0,1->2,0.2966248139217102,12.0,3.0
0.1,single,3,6580.0,2.0,6581.0,3.0,2->3,0.4248459482788562,3.0,3.0
0.1,single,3,4.0,1.0,6585.0,2.0,1->2,0.6274073028142118,803.0,14.0
0.1,single,3,6482.0,2.0,6594.0,3.0,2->3,0.4451217227697374,5.0,3.0
0.1,single,3,5426.0,1.0,6605.0,2.0,1->2,0.4064200506158865,13.0,8.0
0.1,single,3,6605.0,2.0,6606.0,3.0,2->3,0.3921358450336707,8.0,3.0
0.1,single,3,11.0,2.0,6609.0,3.0,2->3,0.3679981897422389,4.0,4.0
0.1,single,3,4.0,1.0,6632.0,2.0,1->2,0.6076099222057051,803.0,6.0
0.1,single,3,428.0,2.0,6639.0,3.0,2->3,0.530318069209916,22.0,6.0
0.1,single,3,1368.0,2.0,6642.0,3.0,2->3,0.4601181634703434,9.0,5.0
0.1,single,3,138.0,1.0,6648.0,2.0,1->2,0.4015580707720054,16.0,4.0
0.1,single,3,3492.0,2.0,6668.0,3.0,2->3,0.4001469759327764,6.0,2.0
0.1,single,3,2272.0,2.0,6677.0,3.0,2->3,0.4726969242858609,13.0,7.0
0.1,single,3,6585.0,2.0,6687.0,3.0,2->3,0.5081784152024487,14.0,7.0
0.1,single,3,6648.0,2.0,6688.0,3.0,2->3,0.4445935477207612,4.0,4.0
0.1,single,3,6041.0,2.0,6730.0,3.0,2->3,0.479071814141925,10.0,6.0
0.1,single,3,5805.0,2.0,6774.0,3.0,2->3,0.3829860257638048,3.0,3.0
0.1,single,3,22.0,1.0,6776.0,2.0,1->2,0.5873008804686367,30.0,5.0
0.1,single,3,33.0,1.0,6780.0,2.0,1->2,0.6021036500293752,25.0,6.0
0.1,single,3,6780.0,2.0,6781.0,3.0,2->3,0.4820573379965356,6.0,3.0
0.1,single,3,5537.0,2.0,6802.0,3.0,2->3,0.4676345106483041,13.0,3.0
0.1,single,3,7.0,2.0,6826.0,3.0,2->3,0.6262603624197125,479.0,4.0
0.1,single,3,1538.0,1.0,6844.0,2.0,1->2,0.4005292154924747,14.0,3.0
0.1,single,3,6780.0,2.0,6865.0,3.0,2->3,0.4323099340726674,6.0,3.0
0.1,single,3,6844.0,2.0,6877.0,3.0,2->3,0.3028393172184374,3.0,3.0
0.1,single,3,5547.0,2.0,6882.0,3.0,2->3,0.3528143304734577,9.0,2.0
0.1,single,3,3106.0,2.0,6899.0,3.0,2->3,0.5170830687578742,10.0,8.0
0.1,single,3,0.0,0.0,6902.0,1.0,0->1,0.6415288832242864,970.0,8.0
0.1,single,3,2300.0,2.0,6906.0,3.0,2->3,0.507195461174785,6.0,2.0
